"Year","Month","Day","Site.Name","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","Ozone","PM2.5"
"2018","02","25","Bryson City","Swain",35.434767,-83.442133,31,21
"2018","02","25","Triple Oak","Wake",35.8652,-78.8197,NA,26
"2018","02","26","Blackstone","Lee",35.4325,-79.2887,33,29
"2018","02","26","Bryson City","Swain",35.434767,-83.442133,36,13
"2018","02","26","Triple Oak","Wake",35.8652,-78.8197,NA,23
"2018","02","27","Blackstone","Lee",35.4325,-79.2887,44,34
"2018","02","27","Bryson City","Swain",35.434767,-83.442133,42,23
"2018","02","27","Triple Oak","Wake",35.8652,-78.8197,NA,23
"2018","02","28","Blackstone","Lee",35.4325,-79.2887,34,54
"2018","02","28","Bryson City","Swain",35.434767,-83.442133,29,33
"2018","02","28","Triple Oak","Wake",35.8652,-78.8197,NA,39
"2018","03","01","Blackstone","Lee",35.4325,-79.2887,36,44
"2018","03","01","Bryson City","Swain",35.434767,-83.442133,42,16
"2018","03","01","Triple Oak","Wake",35.8652,-78.8197,NA,39
"2018","03","02","Blackstone","Lee",35.4325,-79.2887,44,30
"2018","03","02","Bryson City","Swain",35.434767,-83.442133,44,18
"2018","03","02","Triple Oak","Wake",35.8652,-78.8197,NA,7
"2018","03","03","Blackstone","Lee",35.4325,-79.2887,45,27
"2018","03","03","Bryson City","Swain",35.434767,-83.442133,44,23
"2018","03","03","Triple Oak","Wake",35.8652,-78.8197,NA,9
"2018","03","04","Blackstone","Lee",35.4325,-79.2887,45,38
"2018","03","04","Bryson City","Swain",35.434767,-83.442133,42,26
"2018","03","04","Triple Oak","Wake",35.8652,-78.8197,NA,16
"2018","03","05","Blackstone","Lee",35.4325,-79.2887,44,53
"2018","03","05","Bryson City","Swain",35.434767,-83.442133,44,57
"2018","03","05","Triple Oak","Wake",35.8652,-78.8197,NA,18
"2018","03","06","Blackstone","Lee",35.4325,-79.2887,31,47
"2018","03","06","Bryson City","Swain",35.434767,-83.442133,38,63
"2018","03","06","Triple Oak","Wake",35.8652,-78.8197,NA,32
"2018","03","07","Blackstone","Lee",35.4325,-79.2887,34,48
"2018","03","07","Bryson City","Swain",35.434767,-83.442133,38,23
"2018","03","07","Triple Oak","Wake",35.8652,-78.8197,NA,20
"2018","03","08","Blackstone","Lee",35.4325,-79.2887,40,41
"2018","03","08","Bryson City","Swain",35.434767,-83.442133,39,24
"2018","03","08","Triple Oak","Wake",35.8652,-78.8197,NA,27
"2018","03","09","Blackstone","Lee",35.4325,-79.2887,44,50
"2018","03","09","Bryson City","Swain",35.434767,-83.442133,44,35
"2018","03","09","Triple Oak","Wake",35.8652,-78.8197,NA,30
"2018","03","10","Blackstone","Lee",35.4325,-79.2887,44,83
"2018","03","10","Bryson City","Swain",35.434767,-83.442133,31,62
"2018","03","10","Triple Oak","Wake",35.8652,-78.8197,NA,68
"2018","03","11","Blackstone","Lee",35.4325,-79.2887,31,70
"2018","03","11","Bryson City","Swain",35.434767,-83.442133,33,54
"2018","03","11","Triple Oak","Wake",35.8652,-78.8197,NA,56
"2018","03","12","Blackstone","Lee",35.4325,-79.2887,37,52
"2018","03","12","Bryson City","Swain",35.434767,-83.442133,44,15
"2018","03","12","Triple Oak","Wake",35.8652,-78.8197,NA,27
"2018","03","13","Blackstone","Lee",35.4325,-79.2887,44,45
"2018","03","13","Bryson City","Swain",35.434767,-83.442133,43,35
"2018","03","13","Triple Oak","Wake",35.8652,-78.8197,NA,26
"2018","03","14","Blackstone","Lee",35.4325,-79.2887,44,42
"2018","03","14","Bryson City","Swain",35.434767,-83.442133,44,22
"2018","03","14","Triple Oak","Wake",35.8652,-78.8197,NA,18
"2018","03","15","Blackstone","Lee",35.4325,-79.2887,54,45
"2018","03","15","Bryson City","Swain",35.434767,-83.442133,61,46
"2018","03","15","Triple Oak","Wake",35.8652,-78.8197,NA,36
"2018","03","16","Blackstone","Lee",35.4325,-79.2887,67,61
"2018","03","16","Bryson City","Swain",35.434767,-83.442133,64,66
"2018","03","16","Triple Oak","Wake",35.8652,-78.8197,NA,48
"2018","03","17","Blackstone","Lee",35.4325,-79.2887,44,59
"2018","03","17","Bryson City","Swain",35.434767,-83.442133,44,62
"2018","03","17","Triple Oak","Wake",35.8652,-78.8197,NA,52
"2018","03","18","Blackstone","Lee",35.4325,-79.2887,44,52
"2018","03","18","Bryson City","Swain",35.434767,-83.442133,41,37
"2018","03","18","Triple Oak","Wake",35.8652,-78.8197,NA,25
"2018","03","19","Blackstone","Lee",35.4325,-79.2887,44,55
"2018","03","19","Bryson City","Swain",35.434767,-83.442133,37,36
"2018","03","19","Triple Oak","Wake",35.8652,-78.8197,NA,35
"2018","03","20","Blackstone","Lee",35.4325,-79.2887,31,40
"2018","03","20","Bryson City","Swain",35.434767,-83.442133,36,15
"2018","03","20","Triple Oak","Wake",35.8652,-78.8197,NA,9
"2018","03","21","Blackstone","Lee",35.4325,-79.2887,32,36
"2018","03","21","Bryson City","Swain",35.434767,-83.442133,35,19
"2018","03","21","Triple Oak","Wake",35.8652,-78.8197,NA,10
"2018","03","22","Blackstone","Lee",35.4325,-79.2887,44,36
"2018","03","22","Bryson City","Swain",35.434767,-83.442133,44,29
"2018","03","22","Triple Oak","Wake",35.8652,-78.8197,NA,15
"2018","03","23","Blackstone","Lee",35.4325,-79.2887,49,43
"2018","03","23","Bryson City","Swain",35.434767,-83.442133,43,31
"2018","03","23","Triple Oak","Wake",35.8652,-78.8197,NA,24
"2018","03","24","Blackstone","Lee",35.4325,-79.2887,41,52
"2018","03","24","Bryson City","Swain",35.434767,-83.442133,31,46
"2018","03","24","Triple Oak","Wake",35.8652,-78.8197,NA,27
"2018","03","25","Blackstone","Lee",35.4325,-79.2887,44,36
"2018","03","25","Bryson City","Swain",35.434767,-83.442133,42,40
"2018","03","25","Triple Oak","Wake",35.8652,-78.8197,NA,12
"2018","03","26","Blackstone","Lee",35.4325,-79.2887,44,39
"2018","03","26","Bryson City","Swain",35.434767,-83.442133,44,24
"2018","03","26","Triple Oak","Wake",35.8652,-78.8197,NA,18
"2018","03","27","Blackstone","Lee",35.4325,-79.2887,36,51
"2018","03","27","Bryson City","Swain",35.434767,-83.442133,35,33
"2018","03","27","Triple Oak","Wake",35.8652,-78.8197,NA,28
"2018","03","28","Blackstone","Lee",35.4325,-79.2887,43,56
"2018","03","28","Bryson City","Swain",35.434767,-83.442133,35,49
"2018","03","28","Triple Oak","Wake",35.8652,-78.8197,NA,61
"2018","03","29","Blackstone","Lee",35.4325,-79.2887,50,47
"2018","03","29","Bryson City","Swain",35.434767,-83.442133,44,38
"2018","03","29","Triple Oak","Wake",35.8652,-78.8197,NA,59
"2018","03","30","Blackstone","Lee",35.4325,-79.2887,41,34
"2018","03","30","Bryson City","Swain",35.434767,-83.442133,39,13
"2018","03","30","Triple Oak","Wake",35.8652,-78.8197,NA,36
"2018","03","31","Blackstone","Lee",35.4325,-79.2887,46,30
"2018","03","31","Bryson City","Swain",35.434767,-83.442133,44,20
"2018","03","31","Triple Oak","Wake",35.8652,-78.8197,NA,23
"2018","04","01","Blackstone","Lee",35.4325,-79.2887,49,46
"2018","04","01","Bryson City","Swain",35.434767,-83.442133,44,30
"2018","04","01","Triple Oak","Wake",35.8652,-78.8197,NA,41
"2018","04","02","Blackstone","Lee",35.4325,-79.2887,49,51
"2018","04","02","Bryson City","Swain",35.434767,-83.442133,44,43
"2018","04","02","Triple Oak","Wake",35.8652,-78.8197,NA,48
"2018","04","03","Blackstone","Lee",35.4325,-79.2887,41,59
"2018","04","03","Bryson City","Swain",35.434767,-83.442133,40,50
"2018","04","03","Triple Oak","Wake",35.8652,-78.8197,NA,65
"2018","04","04","Blackstone","Lee",35.4325,-79.2887,45,38
"2018","04","04","Bryson City","Swain",35.434767,-83.442133,43,18
"2018","04","04","Triple Oak","Wake",35.8652,-78.8197,NA,28
"2018","04","05","Blackstone","Lee",35.4325,-79.2887,47,45
"2018","04","05","Bryson City","Swain",35.434767,-83.442133,46,28
"2018","04","05","Triple Oak","Wake",35.8652,-78.8197,NA,24
"2018","04","06","Blackstone","Lee",35.4325,-79.2887,61,59
"2018","04","06","Bryson City","Swain",35.434767,-83.442133,33,37
"2018","04","06","Triple Oak","Wake",35.8652,-78.8197,NA,56
"2018","04","07","Blackstone","Lee",35.4325,-79.2887,44,54
"2018","04","07","Bryson City","Swain",35.434767,-83.442133,33,20
"2018","04","07","Triple Oak","Wake",35.8652,-78.8197,NA,62
"2018","04","08","Blackstone","Lee",35.4325,-79.2887,44,39
"2018","04","08","Bryson City","Swain",35.434767,-83.442133,42,10
"2018","04","08","Triple Oak","Wake",35.8652,-78.8197,NA,31
"2018","04","09","Blackstone","Lee",35.4325,-79.2887,43,50
"2018","04","09","Bryson City","Swain",35.434767,-83.442133,34,19
"2018","04","09","Triple Oak","Wake",35.8652,-78.8197,NA,51
"2018","04","10","Blackstone","Lee",35.4325,-79.2887,44,52
"2018","04","10","Bryson City","Swain",35.434767,-83.442133,44,32
"2018","04","10","Triple Oak","Wake",35.8652,-78.8197,NA,53
"2018","04","11","Blackstone","Lee",35.4325,-79.2887,46,58
"2018","04","11","Bryson City","Swain",35.434767,-83.442133,41,27
"2018","04","11","Triple Oak","Wake",35.8652,-78.8197,NA,60
"2018","04","12","Blackstone","Lee",35.4325,-79.2887,61,59
"2018","04","12","Bryson City","Swain",35.434767,-83.442133,54,50
"2018","04","12","Triple Oak","Wake",35.8652,-78.8197,NA,52
"2018","04","13","Blackstone","Lee",35.4325,-79.2887,51,55
"2018","04","13","Bryson City","Swain",35.434767,-83.442133,64,68
"2018","04","13","Triple Oak","Wake",35.8652,-78.8197,NA,58
"2018","04","14","Blackstone","Lee",35.4325,-79.2887,48,48
"2018","04","14","Bryson City","Swain",35.434767,-83.442133,44,48
"2018","04","14","Triple Oak","Wake",35.8652,-78.8197,NA,57
"2018","04","15","Blackstone","Lee",35.4325,-79.2887,35,31
"2018","04","15","Bryson City","Swain",35.434767,-83.442133,36,25
"2018","04","15","Triple Oak","Wake",35.8652,-78.8197,NA,68
"2018","04","16","Blackstone","Lee",35.4325,-79.2887,33,32
"2018","04","16","Bryson City","Swain",35.434767,-83.442133,40,13
"2018","04","16","Triple Oak","Wake",35.8652,-78.8197,NA,13
"2018","04","17","Blackstone","Lee",35.4325,-79.2887,48,NA
"2018","04","17","Bryson City","Swain",35.434767,-83.442133,51,26
"2018","04","17","Triple Oak","Wake",35.8652,-78.8197,NA,35
"2018","04","18","Blackstone","Lee",35.4325,-79.2887,71,NA
"2018","04","18","Bryson City","Swain",35.434767,-83.442133,54,35
"2018","04","19","Blackstone","Lee",35.4325,-79.2887,49,NA
"2018","04","19","Bryson City","Swain",35.434767,-83.442133,41,28
"2018","04","20","Blackstone","Lee",35.4325,-79.2887,61,NA
"2018","04","20","Bryson City","Swain",35.434767,-83.442133,50,17
"2018","04","20","Triple Oak","Wake",35.8652,-78.8197,NA,17
"2018","04","21","Blackstone","Lee",35.4325,-79.2887,58,NA
"2018","04","21","Bryson City","Swain",35.434767,-83.442133,67,36
"2018","04","21","Triple Oak","Wake",35.8652,-78.8197,NA,28
"2018","04","22","Blackstone","Lee",35.4325,-79.2887,51,NA
"2018","04","22","Bryson City","Swain",35.434767,-83.442133,44,40
"2018","04","22","Triple Oak","Wake",35.8652,-78.8197,NA,23
"2018","04","23","Blackstone","Lee",35.4325,-79.2887,44,NA
"2018","04","23","Bryson City","Swain",35.434767,-83.442133,43,15
"2018","04","23","Triple Oak","Wake",35.8652,-78.8197,NA,15
"2018","04","24","Blackstone","Lee",35.4325,-79.2887,37,9
"2018","04","24","Bryson City","Swain",35.434767,-83.442133,33,9
"2018","04","24","Triple Oak","Wake",35.8652,-78.8197,NA,10
"2018","04","25","Blackstone","Lee",35.4325,-79.2887,32,10
"2018","04","25","Bryson City","Swain",35.434767,-83.442133,37,6
"2018","04","25","Triple Oak","Wake",35.8652,-78.8197,NA,10
"2018","04","26","Blackstone","Lee",35.4325,-79.2887,38,20
"2018","04","26","Bryson City","Swain",35.434767,-83.442133,25,14
"2018","04","26","Triple Oak","Wake",35.8652,-78.8197,NA,0
"2018","04","27","Blackstone","Lee",35.4325,-79.2887,44,20
"2018","04","27","Bryson City","Swain",35.434767,-83.442133,51,24
"2018","04","27","Triple Oak","Wake",35.8652,-78.8197,NA,0
"2018","04","28","Blackstone","Lee",35.4325,-79.2887,64,28
"2018","04","28","Bryson City","Swain",35.434767,-83.442133,64,35
"2018","04","28","Triple Oak","Wake",35.8652,-78.8197,NA,0
"2018","04","29","Blackstone","Lee",35.4325,-79.2887,44,19
"2018","04","29","Bryson City","Swain",35.434767,-83.442133,49,20
"2018","04","29","Triple Oak","Wake",35.8652,-78.8197,NA,0
"2018","04","30","Blackstone","Lee",35.4325,-79.2887,54,22
"2018","04","30","Bryson City","Swain",35.434767,-83.442133,45,22
"2018","04","30","Triple Oak","Wake",35.8652,-78.8197,NA,2
"2018","05","01","Blackstone","Lee",35.4325,-79.2887,67,34
"2018","05","01","Bryson City","Swain",35.434767,-83.442133,71,30
"2018","05","01","Triple Oak","Wake",35.8652,-78.8197,NA,25
"2018","05","02","Blackstone","Lee",35.4325,-79.2887,64,38
"2018","05","02","Bryson City","Swain",35.434767,-83.442133,50,46
"2018","05","02","Triple Oak","Wake",35.8652,-78.8197,NA,48
"2018","05","03","Blackstone","Lee",35.4325,-79.2887,47,30
"2018","05","03","Bryson City","Swain",35.434767,-83.442133,49,51
"2018","05","03","Triple Oak","Wake",35.8652,-78.8197,NA,44
"2018","05","04","Blackstone","Lee",35.4325,-79.2887,44,58
"2018","05","04","Bryson City","Swain",35.434767,-83.442133,42,48
"2018","05","04","Triple Oak","Wake",35.8652,-78.8197,NA,42
"2018","05","05","Blackstone","Lee",35.4325,-79.2887,41,48
"2018","05","05","Bryson City","Swain",35.434767,-83.442133,28,57
"2018","05","05","Triple Oak","Wake",35.8652,-78.8197,NA,40
"2018","05","06","Blackstone","Lee",35.4325,-79.2887,40,45
"2018","05","06","Bryson City","Swain",35.434767,-83.442133,51,25
"2018","05","06","Triple Oak","Wake",35.8652,-78.8197,NA,32
"2018","05","07","Blackstone","Lee",35.4325,-79.2887,45,21
"2018","05","07","Bryson City","Swain",35.434767,-83.442133,NA,33
"2018","05","07","Triple Oak","Wake",35.8652,-78.8197,NA,28
"2018","05","08","Blackstone","Lee",35.4325,-79.2887,51,38
"2018","05","08","Bryson City","Swain",35.434767,-83.442133,46,29
"2018","05","08","Triple Oak","Wake",35.8652,-78.8197,NA,38
"2018","05","09","Blackstone","Lee",35.4325,-79.2887,64,35
"2018","05","09","Bryson City","Swain",35.434767,-83.442133,47,30
"2018","05","10","Blackstone","Lee",35.4325,-79.2887,54,45
"2018","05","10","Bryson City","Swain",35.434767,-83.442133,46,43
"2018","05","11","Blackstone","Lee",35.4325,-79.2887,58,50
"2018","05","11","Bryson City","Swain",35.434767,-83.442133,49,42
"2018","05","11","Triple Oak","Wake",35.8652,-78.8197,NA,51
"2018","05","12","Blackstone","Lee",35.4325,-79.2887,58,54
"2018","05","12","Bryson City","Swain",35.434767,-83.442133,48,51
"2018","05","12","Triple Oak","Wake",35.8652,-78.8197,NA,55
"2018","05","13","Blackstone","Lee",35.4325,-79.2887,48,56
"2018","05","13","Bryson City","Swain",35.434767,-83.442133,44,49
"2018","05","13","Triple Oak","Wake",35.8652,-78.8197,NA,56
"2018","05","14","Blackstone","Lee",35.4325,-79.2887,51,54
"2018","05","14","Bryson City","Swain",35.434767,-83.442133,39,52
"2018","05","14","Triple Oak","Wake",35.8652,-78.8197,NA,54
"2018","05","15","Blackstone","Lee",35.4325,-79.2887,23,25
"2018","05","15","Bryson City","Swain",35.434767,-83.442133,26,54
"2018","05","15","Triple Oak","Wake",35.8652,-78.8197,NA,25
"2018","05","16","Blackstone","Lee",35.4325,-79.2887,33,25
"2018","05","16","Bryson City","Swain",35.434767,-83.442133,23,27
"2018","05","16","Triple Oak","Wake",35.8652,-78.8197,NA,27
"2018","05","17","Blackstone","Lee",35.4325,-79.2887,27,15
"2018","05","17","Bryson City","Swain",35.434767,-83.442133,22,23
"2018","05","17","Triple Oak","Wake",35.8652,-78.8197,NA,21
"2018","05","18","Blackstone","Lee",35.4325,-79.2887,26,16
"2018","05","18","Bryson City","Swain",35.434767,-83.442133,31,25
"2018","05","18","Triple Oak","Wake",35.8652,-78.8197,NA,25
"2018","05","19","Blackstone","Lee",35.4325,-79.2887,20,0
"2018","05","19","Bryson City","Swain",35.434767,-83.442133,37,36
"2018","05","19","Triple Oak","Wake",35.8652,-78.8197,NA,13
"2018","05","20","Blackstone","Lee",35.4325,-79.2887,27,21
"2018","05","20","Bryson City","Swain",35.434767,-83.442133,32,38
"2018","05","20","Triple Oak","Wake",35.8652,-78.8197,NA,29
"2018","05","21","Blackstone","Lee",35.4325,-79.2887,36,27
"2018","05","21","Bryson City","Swain",35.434767,-83.442133,29,25
"2018","05","21","Triple Oak","Wake",35.8652,-78.8197,NA,38
"2018","05","22","Blackstone","Lee",35.4325,-79.2887,29,22
"2018","05","22","Bryson City","Swain",35.434767,-83.442133,25,22
"2018","05","22","Triple Oak","Wake",35.8652,-78.8197,NA,38
"2018","05","23","Blackstone","Lee",35.4325,-79.2887,30,21
"2018","05","23","Bryson City","Swain",35.434767,-83.442133,36,15
"2018","05","23","Triple Oak","Wake",35.8652,-78.8197,NA,25
"2018","05","24","Blackstone","Lee",35.4325,-79.2887,44,33
"2018","05","24","Bryson City","Swain",35.434767,-83.442133,37,33
"2018","05","24","Triple Oak","Wake",35.8652,-78.8197,NA,30
"2018","05","25","Blackstone","Lee",35.4325,-79.2887,35,33
"2018","05","25","Bryson City","Swain",35.434767,-83.442133,26,15
"2018","05","25","Triple Oak","Wake",35.8652,-78.8197,NA,34
"2018","05","26","Blackstone","Lee",35.4325,-79.2887,23,17
"2018","05","26","Bryson City","Swain",35.434767,-83.442133,29,10
"2018","05","26","Triple Oak","Wake",35.8652,-78.8197,NA,25
"2018","05","27","Blackstone","Lee",35.4325,-79.2887,24,18
"2018","05","27","Bryson City","Swain",35.434767,-83.442133,23,NA
"2018","05","27","Triple Oak","Wake",35.8652,-78.8197,NA,23
"2018","05","28","Blackstone","Lee",35.4325,-79.2887,17,5
"2018","05","28","Bryson City","Swain",35.434767,-83.442133,13,NA
"2018","05","28","Triple Oak","Wake",35.8652,-78.8197,NA,15
"2018","05","29","Blackstone","Lee",35.4325,-79.2887,22,6
"2018","05","29","Bryson City","Swain",35.434767,-83.442133,19,NA
"2018","05","29","Triple Oak","Wake",35.8652,-78.8197,NA,20
"2018","05","30","Blackstone","Lee",35.4325,-79.2887,21,20
"2018","05","30","Bryson City","Swain",35.434767,-83.442133,29,8
"2018","05","30","Triple Oak","Wake",35.8652,-78.8197,NA,24
"2018","05","31","Blackstone","Lee",35.4325,-79.2887,23,25
"2018","05","31","Bryson City","Swain",35.434767,-83.442133,31,20
"2018","05","31","Triple Oak","Wake",35.8652,-78.8197,NA,28
"2018","06","01","Blackstone","Lee",35.4325,-79.2887,43,24
"2018","06","01","Bryson City","Swain",35.434767,-83.442133,44,18
"2018","06","01","Triple Oak","Wake",35.8652,-78.8197,NA,35
"2018","06","02","Blackstone","Lee",35.4325,-79.2887,44,18
"2018","06","02","Bryson City","Swain",35.434767,-83.442133,39,27
"2018","06","02","Triple Oak","Wake",35.8652,-78.8197,NA,28
"2018","06","03","Blackstone","Lee",35.4325,-79.2887,42,23
"2018","06","03","Bryson City","Swain",35.434767,-83.442133,42,32
"2018","06","03","Triple Oak","Wake",35.8652,-78.8197,NA,27
"2018","06","04","Blackstone","Lee",35.4325,-79.2887,71,19
"2018","06","04","Bryson City","Swain",35.434767,-83.442133,58,23
"2018","06","04","Triple Oak","Wake",35.8652,-78.8197,NA,23
"2018","06","05","Blackstone","Lee",35.4325,-79.2887,48,30
"2018","06","05","Bryson City","Swain",35.434767,-83.442133,46,26
"2018","06","05","Triple Oak","Wake",35.8652,-78.8197,NA,33
"2018","06","06","Blackstone","Lee",35.4325,-79.2887,67,37
"2018","06","06","Bryson City","Swain",35.434767,-83.442133,58,33
"2018","06","06","Triple Oak","Wake",35.8652,-78.8197,NA,45
"2018","06","07","Blackstone","Lee",35.4325,-79.2887,58,44
"2018","06","07","Bryson City","Swain",35.434767,-83.442133,61,41
"2018","06","07","Triple Oak","Wake",35.8652,-78.8197,NA,45
"2018","06","08","Blackstone","Lee",35.4325,-79.2887,50,45
"2018","06","08","Bryson City","Swain",35.434767,-83.442133,43,17
"2018","06","08","Triple Oak","Wake",35.8652,-78.8197,NA,48
"2018","06","09","Blackstone","Lee",35.4325,-79.2887,44,37
"2018","06","09","Bryson City","Swain",35.434767,-83.442133,38,5
"2018","06","09","Triple Oak","Wake",35.8652,-78.8197,NA,42
"2018","06","10","Blackstone","Lee",35.4325,-79.2887,38,38
"2018","06","10","Bryson City","Swain",35.434767,-83.442133,41,7
"2018","06","10","Triple Oak","Wake",35.8652,-78.8197,NA,40
"2018","06","11","Blackstone","Lee",35.4325,-79.2887,39,45
"2018","06","11","Bryson City","Swain",35.434767,-83.442133,38,5
"2018","06","11","Triple Oak","Wake",35.8652,-78.8197,NA,37
"2018","06","12","Blackstone","Lee",35.4325,-79.2887,31,20
"2018","06","12","Bryson City","Swain",35.434767,-83.442133,37,14
"2018","06","12","Triple Oak","Wake",35.8652,-78.8197,NA,30
"2018","06","13","Blackstone","Lee",35.4325,-79.2887,37,25
"2018","06","13","Bryson City","Swain",35.434767,-83.442133,29,23
"2018","06","13","Triple Oak","Wake",35.8652,-78.8197,NA,35
"2018","06","14","Blackstone","Lee",35.4325,-79.2887,47,38
"2018","06","14","Bryson City","Swain",35.434767,-83.442133,43,30
"2018","06","14","Triple Oak","Wake",35.8652,-78.8197,NA,47
"2018","06","15","Blackstone","Lee",35.4325,-79.2887,46,52
"2018","06","15","Bryson City","Swain",35.434767,-83.442133,45,40
"2018","06","15","Triple Oak","Wake",35.8652,-78.8197,NA,48
"2018","06","16","Blackstone","Lee",35.4325,-79.2887,49,37
"2018","06","16","Bryson City","Swain",35.434767,-83.442133,40,38
"2018","06","16","Triple Oak","Wake",35.8652,-78.8197,NA,47
"2018","06","17","Blackstone","Lee",35.4325,-79.2887,44,40
"2018","06","17","Bryson City","Swain",35.434767,-83.442133,35,35
"2018","06","17","Triple Oak","Wake",35.8652,-78.8197,NA,47
"2018","06","18","Blackstone","Lee",35.4325,-79.2887,47,51
"2018","06","18","Bryson City","Swain",35.434767,-83.442133,32,NA
"2018","06","18","Triple Oak","Wake",35.8652,-78.8197,NA,59
"2018","06","19","Blackstone","Lee",35.4325,-79.2887,51,49
"2018","06","19","Bryson City","Swain",35.434767,-83.442133,39,NA
"2018","06","19","Triple Oak","Wake",35.8652,-78.8197,NA,57
"2018","06","20","Blackstone","Lee",35.4325,-79.2887,42,42
"2018","06","20","Bryson City","Swain",35.434767,-83.442133,27,NA
"2018","06","20","Triple Oak","Wake",35.8652,-78.8197,NA,40
"2018","06","21","Blackstone","Lee",35.4325,-79.2887,34,50
"2018","06","21","Bryson City","Swain",35.434767,-83.442133,19,NA
"2018","06","21","Triple Oak","Wake",35.8652,-78.8197,NA,52
"2018","06","22","Blackstone","Lee",35.4325,-79.2887,39,37
"2018","06","22","Bryson City","Swain",35.434767,-83.442133,38,23
"2018","06","22","Triple Oak","Wake",35.8652,-78.8197,NA,40
"2018","06","23","Blackstone","Lee",35.4325,-79.2887,41,30
"2018","06","23","Bryson City","Swain",35.434767,-83.442133,37,23
"2018","06","23","Triple Oak","Wake",35.8652,-78.8197,NA,36
"2018","06","24","Blackstone","Lee",35.4325,-79.2887,40,30
"2018","06","24","Bryson City","Swain",35.434767,-83.442133,24,25
"2018","06","24","Triple Oak","Wake",35.8652,-78.8197,NA,30
"2018","06","25","Blackstone","Lee",35.4325,-79.2887,43,36
"2018","06","25","Bryson City","Swain",35.434767,-83.442133,25,21
"2018","06","25","Triple Oak","Wake",35.8652,-78.8197,NA,44
"2018","06","26","Blackstone","Lee",35.4325,-79.2887,28,22
"2018","06","26","Bryson City","Swain",35.434767,-83.442133,22,15
"2018","06","26","Triple Oak","Wake",35.8652,-78.8197,NA,33
"2018","06","27","Blackstone","Lee",35.4325,-79.2887,31,26
"2018","06","27","Bryson City","Swain",35.434767,-83.442133,30,19
"2018","06","27","Triple Oak","Wake",35.8652,-78.8197,NA,33
"2018","06","28","Blackstone","Lee",35.4325,-79.2887,44,23
"2018","06","28","Bryson City","Swain",35.434767,-83.442133,31,NA
"2018","06","28","Triple Oak","Wake",35.8652,-78.8197,NA,33
"2018","06","29","Blackstone","Lee",35.4325,-79.2887,54,38
"2018","06","29","Bryson City","Swain",35.434767,-83.442133,34,NA
"2018","06","29","Triple Oak","Wake",35.8652,-78.8197,NA,46
"2018","06","30","Blackstone","Lee",35.4325,-79.2887,44,41
"2018","06","30","Bryson City","Swain",35.434767,-83.442133,39,NA
"2018","06","30","Triple Oak","Wake",35.8652,-78.8197,NA,52
"2018","07","01","Blackstone","Lee",35.4325,-79.2887,32,23
"2018","07","01","Bryson City","Swain",35.434767,-83.442133,27,NA
"2018","07","01","Triple Oak","Wake",35.8652,-78.8197,NA,32
"2018","07","02","Blackstone","Lee",35.4325,-79.2887,32,20
"2018","07","02","Bryson City","Swain",35.434767,-83.442133,29,NA
"2018","07","02","Triple Oak","Wake",35.8652,-78.8197,NA,40
"2018","07","03","Blackstone","Lee",35.4325,-79.2887,44,42
"2018","07","03","Bryson City","Swain",35.434767,-83.442133,31,24
"2018","07","03","Triple Oak","Wake",35.8652,-78.8197,NA,48
"2018","07","04","Blackstone","Lee",35.4325,-79.2887,27,30
"2018","07","04","Bryson City","Swain",35.434767,-83.442133,40,51
"2018","07","04","Triple Oak","Wake",35.8652,-78.8197,NA,39
"2018","07","05","Blackstone","Lee",35.4325,-79.2887,30,20
"2018","07","05","Bryson City","Swain",35.434767,-83.442133,29,38
"2018","07","05","Triple Oak","Wake",35.8652,-78.8197,NA,29
"2018","07","06","Blackstone","Lee",35.4325,-79.2887,31,17
"2018","07","06","Bryson City","Swain",35.434767,-83.442133,26,32
"2018","07","06","Triple Oak","Wake",35.8652,-78.8197,NA,28
"2018","07","07","Blackstone","Lee",35.4325,-79.2887,32,23
"2018","07","07","Bryson City","Swain",35.434767,-83.442133,28,29
"2018","07","07","Triple Oak","Wake",35.8652,-78.8197,NA,24
"2018","07","08","Blackstone","Lee",35.4325,-79.2887,37,16
"2018","07","08","Bryson City","Swain",35.434767,-83.442133,32,33
"2018","07","08","Triple Oak","Wake",35.8652,-78.8197,NA,15
"2018","07","09","Blackstone","Lee",35.4325,-79.2887,47,16
"2018","07","09","Bryson City","Swain",35.434767,-83.442133,37,34
"2018","07","09","Triple Oak","Wake",35.8652,-78.8197,NA,19
"2018","07","10","Blackstone","Lee",35.4325,-79.2887,51,30
"2018","07","10","Bryson City","Swain",35.434767,-83.442133,38,36
"2018","07","10","Triple Oak","Wake",35.8652,-78.8197,NA,40
"2018","07","11","Blackstone","Lee",35.4325,-79.2887,77,49
"2018","07","11","Bryson City","Swain",35.434767,-83.442133,37,38
"2018","07","11","Triple Oak","Wake",35.8652,-78.8197,NA,57
"2018","07","12","Blackstone","Lee",35.4325,-79.2887,54,54
"2018","07","12","Bryson City","Swain",35.434767,-83.442133,38,47
"2018","07","12","Triple Oak","Wake",35.8652,-78.8197,NA,48
"2018","07","13","Blackstone","Lee",35.4325,-79.2887,71,44
"2018","07","13","Bryson City","Swain",35.434767,-83.442133,37,43
"2018","07","13","Triple Oak","Wake",35.8652,-78.8197,NA,43
"2018","07","14","Blackstone","Lee",35.4325,-79.2887,49,36
